"","movie_name","rating","types","year","duration","audience_rating","expert_rating"
"14412","THE EVIL DEAD","R","Horror, Science Fiction & Fantasy","1981","1h25m","95","84"
"14413","THE FALL","R","Action & Adventure, Art House & International, Drama, Science Fiction & Fantasy","2006","1h58m","61","85"
"14414","THE FAMILY THAT PREYS","PG-13","Comedy, Drama","2008","1h51m","53","61"
"14415","THE FANTASTICKS","PG","Comedy, Drama, Musical & Performing Arts, Romance","1995","1h26m","48","49"
"14416","THE FOOD OF THE GODS","PG","Horror, Science Fiction & Fantasy","1976","1h28m","24","26"
"14417","THE FOOT FIST WAY","R","Comedy","2006","1h27m","54","46"
"14418","THE GODS MUST BE CRAZY","PG","Action & Adventure, Comedy, Drama","1980","1h48m","85","84"
"14419","THE GREAT MOUSE DETECTIVE","G","Action & Adventure, Animation, Kids & Family","1986","1h20m","80","79"
"14420","THE HEART IS DECEITFUL ABOVE ALL THINGS","R","Drama","2004","1h37m","41","70"
"14421","THE HEART OF THE GAME","PG-13","Documentary, Special Interest, Sports & Fitness","2005","1h45m","87","83"
"14422","THE HERO OF COLOR CITY","G","Animation, Kids & Family","2014","1h17m","29","48"
"14423","THE HOUSE BY THE CEMETERY (QUELLA VILLA ACCANTO AL CIMITERO)","R","Art House & International, Horror","1981","1h26m","45","49"
"14424","THE KILLING OF JOHN LENNON","NR","Drama","2006","1h54m","39","46"
"14425","THE KNACK...AND HOW TO GET IT","NR","Art House & International, Comedy","1965","1h24m","71","70"
"14426","THE LAST RUN","PG","Action & Adventure, Drama, Mystery & Suspense","1971","1h40m","40","43"
"14427","THE LEFT HANDED GUN","PG","Classics, Western","1958","1h42m","90","54"
"14428","THE LIGHTKEEPERS","PG","Comedy, Drama","2010","1h36m","20","47"
"14429","THE LOST","R","Horror, Mystery & Suspense","2008","1h59m","83","62"
"14430","THE MAN","PG-13","Action & Adventure, Comedy","2005","1h23m","12","41"
"14431","THE MISSING GUN","PG-13","Art House & International, Drama, Mystery & Suspense","2003","1h30m","38","67"
"14432","THE NAVIGATOR","NR","Classics, Comedy","1924","1h9m","100","89"
"14433","THE NEXT MAN","R","Action & Adventure","1976","1h48m","14","17"
"14434","THE NUTCRACKER","PG","Animation, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy","1993","1h32m","50","63"
"14435","THE OTHER SIDE OF THE MIRROR - BOB DYLAN NEWPORT 1963-1965","NR","Documentary, Musical & Performing Arts",NA,"","100","96"
"14436","PROFESSIONE: REPORTER (THE PASSENGER)","PG-13","Art House & International, Classics, Drama, Mystery & Suspense","1975","1h59m","88","85"
"14437","THE PERFECT HOST","R","Mystery & Suspense","2011","1h34m","45","55"
"14438","THE PLEASURE OF BEING ROBBED","NR","Comedy","2008","1h11m","27","37"
"14439","THE RESIDENT","R","Drama, Mystery & Suspense","2012","1h31m","35","27"
"14440","THE ROMANTICS","PG-13","Comedy, Drama, Romance","2010","1h34m","14","21"
"14441","THE SAFETY OF OBJECTS","R","Drama, Mystery & Suspense","2001","2h1m","50","65"
"14442","THE SCENESTERS","R","Comedy, Drama, Mystery & Suspense","2011","1h42m","50","69"
"14443","THE SCENT OF GREEN PAPAYA (MÙI DU DU XANH - L'ODEUR DE LA PAPAYE VERTE)","NR","Art House & International, Drama, Musical & Performing Arts, Romance","1993","1h44m","100","82"
"14444","THE SECRET OF KELLS","G","Animation, Art House & International, Kids & Family, Science Fiction & Fantasy","2010","1h18m","90","85"
"14445","THE SECRET OF ROAN INISH","PG","Action & Adventure, Drama, Kids & Family, Science Fiction & Fantasy","1995","1h43m","95","87"
"14446","LA SICILIANA RIBELLE (THE SICILIAN GIRL)","NR","Art House & International, Drama","2010","1h55m","55","61"
"14447","THE SINGLES WARD","PG","Comedy","2002","1h41m","50","73"
"14448","THE SOCIAL NETWORK","PG-13","Drama","2010","2h0m","96","86"
"14449","THE STORY OF O","NC17","Art House & International, Drama, Romance","1975","","33","44"
"14450","THE TALE OF ZATOICHI","NR","Action & Adventure, Art House & International, Drama","1962","1h36m","100","86"
"14451","THE TAQWACORES","NR","Drama","2010","1h23m","41","49"
"14452","THE TERROR (THE HAUNTING) (THE CASTLE OF TERROR)","R","Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy","1963","1h21m","36","22"
"14453","MICKEY, DONALD, GOOFY: THE THREE MUSKETEERS","G","Action & Adventure, Animation, Comedy, Kids & Family","2004","1h8m","36","49"
"14454","THE TIGGER MOVIE","G","Animation, Kids & Family","2000","1h17m","62","62"
"14455","THE TROTSKY","NR","Art House & International, Comedy","2010","1h57m","79","70"
"14456","THE VANISHING OF THE BEES","NR","Documentary","2011","1h27m","58","63"
"14457","THE WAR ON THE WAR ON DRUGS","NR","Comedy, Special Interest","2002","1h35m","22",NA
"14458","THE WAR","PG-13","Action & Adventure, Drama","1994","2h5m","25","73"
"14459","THE WARRIOR'S WAY","R","Action & Adventure, Art House & International, Science Fiction & Fantasy, Special Interest, Western","2010","1h40m","31","47"
"14460","THE WIDE BLUE ROAD (LA GRANDE STRADA AZZURRA)","NR","Art House & International, Classics, Drama, Romance","2001","1h40m","92","78"
"14461","THE WILD AND WONDERFUL WHITES OF WEST VIRGINIA","NR","Documentary, Special Interest","2009","1h24m","60","65"
"14462","THE YAKUZA","R","Action & Adventure, Classics, Drama, Mystery & Suspense","1975","1h52m","59","72"
"14463","THE $1,000,000 DUCK","G","Classics, Comedy, Kids & Family",NA,"1h32m","17","40"
"14464","THE 100-YEAR-OLD MAN WHO CLIMBED OUT THE WINDOW AND DISAPPEARED","R","Action & Adventure, Comedy, Drama","2015","1h54m","68","69"
"14465","THE 10TH VICTIM (LA DECIMA VITTIMA) (THE TENTH VICTIM)","NR","Action & Adventure, Art House & International, Comedy, Mystery & Suspense, Science Fiction & Fantasy","1965","1h32m","80","79"
"14466","THE 12TH MAN","NR","Drama","2018","2h11m","86","79"
"14467","THE 15:17 TO PARIS","PG-13","Drama","2018","1h34m","23","37"
"14468","THE 24 HOUR WAR","NR","Documentary",NA,"1h38m","100","86"
"14469","THE 24TH","NR","Drama","2020","1h53m","78","92"
"14470","THE 33","PG-13","Drama","2015","2h5m","48","59"
"14471","THE 5TH QUARTER","PG-13","Drama","2011","1h38m","57","62"
"14472","THE 9TH LIFE OF LOUIS DRAX","R","Mystery & Suspense","2016","1h48m","38","37"
"14473","THE ABANDONED","NR","Horror","2016","1h28m","46","68"
"14474","THE ABCS OF DEATH","R","Horror, Mystery & Suspense","2013","2h3m","37","23"
"14475","THE ABSENT ONE (FASANDRAEBERNE)","NR","Art House & International, Mystery & Suspense, Special Interest","2016","1h59m","92","67"
"14476","THE ACCOMPANIST","NR","Drama, Gay & Lesbian",NA,"1h33m","0",NA
"14477","THE ACCOUNTANT","R","Drama","2016","2h8m","52","76"
"14478","THE ACT OF KILLING","NR","Documentary, Special Interest","2013","2h2m","95","85"
"14479","THE ADDAMS FAMILY","PG","Animation, Comedy","2019","1h27m","44","69"
"14480","THE ADDERALL DIARIES","R","Drama","2016","1h27m","23","28"
"14481","THE ADVENTURE CLUB","NR","Action & Adventure, Science Fiction & Fantasy, Faith & Spirituality","2017","1h30m","20","50"
"14482","THE ADVENTURER: THE CURSE OF THE MIDAS BOX","PG","Action & Adventure, Kids & Family, Science Fiction & Fantasy","2014","1h38m","20","38"
"14483","THE ADVENTURERS","NR","Action & Adventure","2017","1h44m","14","26"
"14484","THE ADVENTURES OF BUCKAROO BANZAI","PG","Action & Adventure, Comedy, Science Fiction & Fantasy, Special Interest","1984","1h43m","68","69"
"14485","THE ADVENTURES OF BULLWHIP GRIFFIN","G","Classics, Comedy, Kids & Family, Western","1967","1h50m","50","48"
"14486","THE ADVENTURES OF MILO AND OTIS","G","Action & Adventure, Art House & International, Comedy, Drama, Kids & Family","1986","1h16m","80","74"
"14487","THE ADVENTURES OF TINTIN","PG","Action & Adventure, Animation, Kids & Family","2011","1h47m","74","74"
"14488","THE AFRICAN QUEEN","PG","Action & Adventure, Classics, Drama, Romance","1951","1h45m","98","86"
"14489","THE AFTER PARTY","NR","Comedy, Musical & Performing Arts","2018","2h0m","0","87"
"14490","THE AFTERLIGHT","NR","Drama","2010","1h27m","63","86"
"14491","THE AFTERMATH","R","Drama","2019","1h49m","27","50"
"14492","THE AGE OF ADALINE","PG-13","Drama, Science Fiction & Fantasy","2015","1h53m","54","67"
"14493","THE AGE OF STUPID","NR","Documentary, Drama, Special Interest","2009","1h29m","73","68"
"14494","THE AGGRESSION SCALE","R","Action & Adventure, Drama, Mystery & Suspense",NA,"1h25m","100","50"
"14495","THE AIR I BREATHE","R","Drama","2008","1h37m","10","61"
"14496","THE AIR UP THERE","PG","Action & Adventure, Comedy","1994","1h48m","21","35"
"14497","THE AMAZING CATFISH","NR","Comedy, Drama","2014","1h29m","100","80"
"14498","THE AMAZING SPIDER-MAN","PG-13","Action & Adventure, Science Fiction & Fantasy","2012","2h16m","73","77"
"14499","THE AMAZING SPIDER-MAN 2","PG-13","Action & Adventure, Drama, Science Fiction & Fantasy","2014","2h21m","51","64"
"14500","THE AMBASSADOR","NR","Art House & International, Documentary, Special Interest","2012","1h33m","73","74"
"14501","THE AMERICAN","R","Drama, Mystery & Suspense","2010","1h45m","65","39"
"14502","THE AMERICAN MEME","NR","Documentary",NA,"1h30m","94","97"
"14503","THE AMERICAN SIDE","NR","Drama","2016","1h30m","79","80"
"14504","THE AMERICAN SOLDIER (DER AMERIKANISCHE SOLDAT)","NR","Art House & International, Drama","1976","1h20m","77","55"
"14505","THE AMITYVILLE HORROR","R","Horror","1979","1h57m","27","52"
"14506","THE AMITYVILLE MURDERS","NR","Horror","2019","1h38m","6","49"
"14507","THE ANGEL","NR","Drama, Mystery & Suspense","2018","1h30m","75","60"
"14508","THE ANGELS' SHARE","NR","Comedy, Drama","2013","1h41m","89","78"
"14509","THE ANGRIEST MAN IN BROOKLYN","R","Comedy, Drama","2014","1h24m","9","30"
"14510","THE ANGRY BIRDS MOVIE","PG","Animation, Kids & Family","2016","1h33m","43","46"
"14511","THE ANGRY BIRDS MOVIE 2","PG","Action & Adventure, Animation","2019","1h36m","73","84"
"14512","THE ANOMALY","NR","Action & Adventure, Mystery & Suspense, Science Fiction & Fantasy","2015","1h37m","0","24"
"14513","THE ANONYMOUS PEOPLE","NR","Documentary, Special Interest","2014","1h28m","43","65"
"14514","THE ANTHROPOLOGIST","NR","Documentary","2016","1h21m","100","74"
"14515","THE APOSTATE (EL APÓSTATA)","NR","Comedy","2016","1h20m","79","33"
"14516","THE APPARITION","PG-13","Horror, Mystery & Suspense","2012","1h22m","3","24"
"14517","THE APPARITION (L'APPARITION)","NR","Drama","2018","2h24m","73","64"
"14518","THE ARBOR","NR","Art House & International, Documentary, Drama, Special Interest","2011","1h34m","96","74"
"14519","THE ARCHER","NR","Drama",NA,"1h26m","83","91"
"14520","ARDOR","R","Drama, Western","2015","1h40m","36","26"
"14521","THE ARGUMENT","NR","Comedy","2020","1h21m","69","33"
"14522","THE ARMSTRONG LIE","R","Documentary, Special Interest, Sports & Fitness","2013","2h2m","82","76"
"14523","THE ARRANGEMENT","R","Classics, Drama","1969","2h5m","8","65"
"14524","THE ART OF GETTING BY","PG-13","Comedy, Romance","2011","1h24m","19","46"
"14525","THE ART OF RACING IN THE RAIN","PG","Drama","2019","1h49m","43","96"
"14526","THE ART OF SELF-DEFENSE","R","Comedy","2019","1h44m","84","63"
"14527","THE ART OF THE STEAL","R","Comedy","2014","1h30m","44","39"
"14528","THE ART STAR AND THE SUDANESE TWINS","PG","Documentary, Special Interest","2008","1h49m","86","53"
"14529","THE ARTIST","PG-13","Comedy, Drama, Romance","2011","1h40m","95","87"
"14530","THE ASPERN PAPERS","R","Drama","2019","1h31m","18","38"
"14531","THE ASSASSIN","PG-13","Action & Adventure, Art House & International, Drama","2015","1h45m","81","48"
"14532","THE ASSIGNMENT","R","Action & Adventure, Drama, Mystery & Suspense","2017","1h36m","33","21"
"14533","THE ATONING","NR","Drama, Horror",NA,"1h29m","60","45"
"14534","THE ATTACK","R","Drama","2013","1h44m","87","78"
"14535","THE ATTORNEY","NR","Drama","2014","2h7m","75","87"
"14536","THE AUDITION (DAS VORSPIEL)","NR","Drama","2020","","78",NA
"14537","THE AUTOMATIC HATE","NR","Comedy, Drama","2016","1h38m","67","47"
"14538","THE AUTOPSY OF JANE DOE","R","Art House & International, Horror","2016","1h26m","87","70"
"14539","THE AWAKENING","R","Art House & International, Horror, Mystery & Suspense","2012","1h37m","62","51"
"14540","THE AWAKENING OF MOTTI WOLKENBRUCH (WOLKENBRUCHS WUNDERLICHE REISE IN DIE ARME EINER SCHICKSE)","NR","Art House & International, Comedy, Drama",NA,"","63","50"
"14541","THE BABADOOK","NR","Drama, Horror, Mystery & Suspense","2014","1h33m","98","72"
"14542","THE BABYMAKERS","R","Action & Adventure, Comedy","2012","1h38m","8","22"
"14543","THE BABYSITTER","NR","Horror","2017","1h25m","72","61"
"14544","THE BACHELOR AND THE BOBBY-SOXER","NR","Classics, Comedy, Romance","1947","1h35m","78","78"
"14545","THE BACHELORS","NR","Comedy","2017","1h39m","83","74"
"14546","THE BACKWOODS (BOSQUE DE SOMBRAS)","R","Drama, Horror, Mystery & Suspense","2008","1h38m","67","27"
"14547","THE BAD BATCH","R","Drama","2017","1h58m","47","30"
"14548","THE BAG MAN","R","Drama","2014","1h48m","11","22"
"14549","THE BALLAD OF BUSTER SCRUGGS","R","Drama, Western","2018","2h12m","90","77"
"14550","THE BALLAD OF GENESIS AND LADY JAYE","NR","Documentary, Musical & Performing Arts, Special Interest","2012","1h12m","67","53"
"14551","THE BALLAD OF LEFTY BROWN","R","Western","2017","1h51m","79","54"
"14552","THE BANANA SPLITS","NR","Horror",NA,"1h26m","63","51"
"14553","THE BAND'S VISIT","PG-13","Art House & International, Comedy, Drama","2007","1h26m","98","86"
"14554","THE BANSHEE CHAPTER","R","Horror, Mystery & Suspense","2014","1h27m","77","42"
"14555","THE BARBER","R","Mystery & Suspense","2015","1h35m","20","26"
"14556","THE BASEMENT","NR","Horror","2018","1h30m","11","26"
"14557","BASTARDS","NR","Drama, Mystery & Suspense","2013","1h40m","67","37"
"14558","THE BASTARDS' FIG TREE (LA HIGUERA DE LOS BASTARDOS)","NR","Art House & International, Comedy, Drama, Mystery & Suspense","2019","1h46m","73",NA
"14559","THE BATTERY","NR","Drama, Horror","2014","1h41m","80","65"
"14560","THE BATTLE OF ALGIERS (LA BATTAGLIA DI ALGERI)","NR","Art House & International, Drama","1967","2h5m","99","95"
"14561","THE BATTLE OF JANGSARI","NR","Drama","2019","1h48m","38","79"
"14562","THE BATTLE OF PUSSY WILLOW CREEK","NR","Comedy","2013","1h35m","56","85"
"14563","THE BAY","R","Horror","2012","1h24m","76","43"
"14564","THE BAY OF SILENCE","NR","Mystery & Suspense","2020","1h20m","50","61"
"14565","THE BAYTOWN OUTLAWS","R","Comedy","2013","1h38m","22","54"
"14566","THE BEACH BUM","R","Comedy","2019","1h35m","56","29"
"14567","THE BEAR","PG","Action & Adventure, Drama, Kids & Family",NA,"1h34m","93","82"
"14568","THE BEAST (LA BÊTE)","NC17","Art House & International, Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy","2014","1h33m","67","51"
"14569","THE BEAST IN THE CELLAR","R","Drama, Horror, Mystery & Suspense","1971","1h27m","17","15"
